Date,Time,CO,PM 10,NO,NOx,PM 2.5,SO2,NO2,Benzene
1/15/2021,8:00:00,1.9,-200,9.7,337,127,3.5,80.3,0.6366
1/15/2021,9:00:00,2.6,-200,10.9,453,142,4,78.5,0.645
1/15/2021,10:00:00,2.7,-200,10.6,497,155,4.5,76.6,0.6534
1/15/2021,11:00:00,2.4,-200,10,448,153,5.6,72.3,0.6627
1/15/2021,12:00:00,2.7,-200,11.6,496,177,7.5,64.4,0.672
1/15/2021,13:00:00,3.1,-200,15.6,535,179,8.9,60.8,0.6921
1/15/2021,14:00:00,4.4,-200,18.1,644,212,10.6,55.3,0.7058
1/15/2021,15:00:00,3.2,-200,12.3,459,182,12.3,46.3,0.6597
1/15/2021,16:00:00,2.9,-200,11.4,409,168,12.2,47,0.6686
1/15/2021,17:00:00,3,-200,15.2,515,179,10.5,55.1,0.6993
1/15/2021,18:00:00,3.7,-200,17.4,640,182,8.7,66.3,0.7491
1/15/2021,19:00:00,5.2,-200,20.8,816,194,7.9,69.9,0.7487
1/15/2021,20:00:00,3.3,-200,12.8,505,166,7.6,65.3,0.6842
1/15/2021,21:00:00,3.6,-200,14.7,560,168,6.5,67.6,0.6608
1/15/2021,22:00:00,2.3,-200,8.3,389,148,5.9,66.4,0.6226
1/15/2021,23:00:00,3,-200,11.1,492,151,5.2,70,0.6232
1/16/2021,0:00:00,3.8,-200,13.6,531,165,5.2,67.8,0.6028
1/16/2021,1:00:00,3.2,-200,9.8,487,165,4.9,67.1,0.5863
1/16/2021,2:00:00,2.1,-200,7.6,293,128,5.1,65.5,0.5811
1/16/2021,3:00:00,1.7,-200,6,-200,-200,4,69.5,0.5706
1/16/2021,4:00:00,1.7,-200,5.9,219,115,3.7,68.9,0.5549
1/16/2021,5:00:00,1.4,-200,4.2,198,120,4.5,62.7,0.5343
1/16/2021,6:00:00,1.2,-200,4.5,166,106,4.7,62.3,0.5368
1/16/2021,7:00:00,1.4,-200,5.4,255,118,3.9,67.1,0.5483
1/16/2021,8:00:00,1.4,-200,4.8,312,156,5.7,54.5,0.5034
1/16/2021,9:00:00,1.7,-200,6.3,236,130,6.1,50.3,0.4769
1/16/2021,10:00:00,1,-200,2.6,172,112,9,39.5,0.4554
1/16/2021,11:00:00,1,-200,2.6,138,96,10.7,34.4,0.4406
1/16/2021,12:00:00,0.8,-200,2.2,121,89,11.1,33.4,0.4401
1/16/2021,13:00:00,1,-200,3,143,98,11.9,30.8,0.4285
1/16/2021,14:00:00,0.8,-200,1.9,114,85,11.4,32,0.431
1/16/2021,15:00:00,0.7,-200,2,107,80,11.3,32.5,0.4334
1/16/2021,16:00:00,1.1,-200,2.8,176,112,11,33,0.4331
1/16/2021,17:00:00,1.1,-200,3.3,180,121,10.3,35,0.4377
1/16/2021,18:00:00,1.2,-200,3.4,212,132,8.4,40.9,0.4542
1/16/2021,19:00:00,2,-200,7.1,331,160,8.3,38.5,0.4228
1/16/2021,20:00:00,2.2,-200,7.4,369,167,8.1,37.9,0.41
1/16/2021,21:00:00,1.5,-200,4.3,274,157,7.7,39,0.4106
1/16/2021,22:00:00,1.2,-200,3.9,199,130,7,41.5,0.4193
1/16/2021,23:00:00,1.5,-200,5.2,248,145,6.6,42.6,0.4179
1/17/2021,0:00:00,1.4,-200,3.8,197,133,6.4,44.2,0.428
1/17/2021,1:00:00,1.2,-200,3.5,147,110,6,46,0.4349
1/17/2021,2:00:00,1,-200,2.9,135,100,4.4,53.1,0.4484
1/17/2021,3:00:00,0.6,-200,1.4,-200,-200,4,54.3,0.4454
1/17/2021,4:00:00,0.7,-200,1.1,95,79,3.7,55.8,0.4489
1/17/2021,5:00:00,0.5,-200,1,94,79,2.6,58.6,0.4385
1/17/2021,6:00:00,0.7,-200,1.6,121,90,3.2,56,0.4364
1/17/2021,7:00:00,1,-200,3.2,131,95,3.6,55.4,0.4419
1/17/2021,8:00:00,3,-200,15.9,552,169,1.8,63.3,0.4464
1/17/2021,9:00:00,4.1,-200,18,614,199,2.4,60.2,0.4426
1/17/2021,10:00:00,3.1,-200,14.7,530,186,4.6,52.1,0.4472
1/17/2021,11:00:00,3.8,-200,15.1,721,208,8.2,40.5,0.4414
1/17/2021,12:00:00,2.7,-200,13.4,474,178,10.5,34.7,0.4393
1/17/2021,13:00:00,3.1,-200,14.5,514,176,11.1,33.3,0.4384
1/17/2021,14:00:00,3.1,-200,14.7,504,177,11.1,32.6,0.4292
1/17/2021,15:00:00,3.2,-200,17,508,182,12.4,28.3,0.4076
1/17/2021,16:00:00,3.3,-200,15.3,529,182,12.9,24.5,0.363
1/17/2021,17:00:00,4,-200,21.2,676,193,11.4,28.7,0.3865
1/17/2021,18:00:00,8.6,-200,43,1216,272,9.2,39.3,0.4573
1/17/2021,19:00:00,8.7,-200,37.2,1230,225,7.8,48.1,0.5115
1/17/2021,20:00:00,3.6,-200,16.7,582,181,7.2,50.6,0.517
1/17/2021,21:00:00,3,-200,13.4,460,172,6,53.3,0.5008
1/17/2021,22:00:00,1.9,-200,8.7,340,153,5.3,55,0.4921
1/17/2021,23:00:00,1.9,-200,7.4,298,143,4.2,58.1,0.4832
1/18/2021,0:00:00,1.6,-200,6.7,300,142,3.4,60.9,0.4809
1/18/2021,1:00:00,1.4,-200,5,223,131,3,60.2,0.4639
1/18/2021,2:00:00,1,-200,3.4,151,105,3.2,58.8,0.4578
1/18/2021,3:00:00,0.7,-200,2.4,-200,-200,3.3,57.7,0.4516
1/18/2021,4:00:00,-200,-200,2.1,108,83,4.5,53.8,0.4572
1/18/2021,5:00:00,0.8,-200,2.5,125,87,3.1,59.7,0.4604
1/18/2021,6:00:00,0.9,-200,3.5,181,106,4.2,57.1,0.4743
1/18/2021,7:00:00,1.5,-200,6.9,341,140,3.4,58.5,0.4608
1/18/2021,8:00:00,3.1,-200,16.8,552,167,3.9,57.3,0.4661
1/18/2021,9:00:00,5.1,-200,20.3,839,175,4.3,56.8,0.4768
1/18/2021,10:00:00,5.8,-200,25,1049,235,5.6,52.9,0.4841
1/18/2021,11:00:00,3.8,-200,17.2,796,196,5.5,54.9,0.4985
1/18/2021,12:00:00,4.4,-200,21.4,999,211,5.1,64.3,0.5697
1/18/2021,13:00:00,4.9,-200,25.1,1022,234,5.5,66.1,0.601
1/18/2021,14:00:00,5.2,-200,28,1023,240,5.5,69.3,0.6331
1/18/2021,15:00:00,4.6,-200,26.1,1065,243,5,75.5,0.6667
1/18/2021,16:00:00,4.8,-200,24.7,1098,224,5.2,76.2,0.6796
1/18/2021,17:00:00,4.9,-200,24.5,1099,240,5.3,77.4,0.6954
1/18/2021,18:00:00,4.9,-200,27.7,939,215,5,79.6,0.7022
1/18/2021,19:00:00,5.5,-200,26,875,216,5.1,83,0.7352
1/18/2021,20:00:00,4.2,-200,21.7,745,184,6.4,82.9,0.8022
1/18/2021,21:00:00,1.5,-200,6,339,152,10.3,74,0.9237
1/18/2021,22:00:00,0.1,-200,3.3,135,104,11.3,71.8,0.9577
1/18/2021,23:00:00,0.2,-200,4.9,167,104,9.8,81.9,0.9923
1/19/2021,0:00:00,0.9,-200,6.6,232,124,9.5,83.8,0.9972
1/19/2021,1:00:00,1,-200,6.7,273,127,9.9,81,0.9885
1/19/2021,2:00:00,0.4,-200,4.4,165,109,9.9,79.8,0.9725
1/19/2021,3:00:00,-200,-200,1.5,-200,-200,6.9,76.4,0.7661
1/19/2021,4:00:00,-200,-200,1.1,75,73,4.8,75.7,0.659
1/19/2021,5:00:00,-200,-200,0.9,53,52,4.7,78.9,0.682
1/19/2021,6:00:00,-200,-200,1.2,72,57,5,75,0.6627
1/19/2021,7:00:00,0.1,-200,2.5,130,89,5.6,69.5,0.6362
1/19/2021,8:00:00,0.7,-200,7.6,265,128,7,64.9,0.6512
1/19/2021,9:00:00,1.2,-200,7.3,314,152,7.1,65.4,0.6644
1/19/2021,10:00:00,0.2,-200,3.7,194,128,6.4,67.4,0.6537
1/19/2021,11:00:00,-200,-200,2.5,180,124,5.3,75.9,0.6824
1/19/2021,12:00:00,-200,-200,2.7,181,117,6.3,73,0.7024
1/19/2021,13:00:00,0.3,-200,4.6,193,110,8.6,63.3,0.7073
1/19/2021,14:00:00,0.6,-200,6.7,263,128,10,55,0.6753
1/19/2021,15:00:00,0.2,-200,4.3,176,114,9.4,53.6,0.6333
1/19/2021,16:00:00,0.2,-200,4.3,168,110,9.2,55,0.6402
1/19/2021,17:00:00,0.7,-200,4.1,170,112,8.7,55.1,0.6228
1/19/2021,18:00:00,1.8,-200,7.6,234,130,8.9,54.4,0.62
1/19/2021,19:00:00,2.2,-200,7,256,135,8.6,53.6,0.5992
1/19/2021,20:00:00,2.3,-200,9.6,257,141,9,50.4,0.5809
1/19/2021,21:00:00,2.6,-200,7.8,317,141,9.2,49.8,0.5808
1/19/2021,22:00:00,1.1,-200,2.4,135,95,8.8,52.1,0.5918
1/19/2021,23:00:00,1.2,-200,3.9,159,97,8.8,50.9,0.5781
1/20/2021,0:00:00,1.8,-200,4.1,186,112,8.7,51.1,0.5755
1/20/2021,1:00:00,1.1,-200,2.5,102,74,8.6,51.5,0.5772
1/20/2021,2:00:00,0.9,-200,1.3,75,62,8.5,51.9,0.5766
1/20/2021,3:00:00,0.7,-200,1.2,-200,-200,8.1,53.1,0.5742
1/20/2021,4:00:00,0.6,-200,0.7,41,40,7.8,54.2,0.5755
1/20/2021,5:00:00,0.6,-200,0.9,50,45,7.1,56,0.569
1/20/2021,6:00:00,0.9,-200,2.9,189,93,7,57.6,0.5784
1/20/2021,7:00:00,1,-200,2.7,182,104,7.5,55.3,0.5734
1/20/2021,8:00:00,3.4,-200,14.4,636,162,7,56.3,0.566
1/20/2021,9:00:00,4.2,-200,17.2,704,169,7.6,53.5,0.5605
1/20/2021,10:00:00,4.4,-200,17.4,854,190,8.3,50.5,0.5558
1/20/2021,11:00:00,2.9,-200,11.5,652,170,12.4,37.1,0.5329
1/20/2021,12:00:00,2.6,-200,11.9,529,151,13.9,32.3,0.5117
1/20/2021,13:00:00,2.6,-200,12.6,438,150,14.4,28.9,0.4723
1/20/2021,14:00:00,3,-200,14.3,438,154,14.8,25.4,0.4259
1/20/2021,15:00:00,2.3,-200,10.3,378,140,15.1,20.8,0.3536
1/20/2021,16:00:00,3,-200,14.5,482,167,15.4,23.5,0.4076
1/20/2021,17:00:00,4.5,-200,21.9,709,204,13.7,28.1,0.4381
1/20/2021,18:00:00,6,-200,28.5,796,210,11.5,37.5,0.5068
1/20/2021,19:00:00,4.3,-200,21.2,605,182,10.4,42.3,0.5337
1/20/2021,20:00:00,3.4,-200,16,472,165,9.9,44,0.5381
1/20/2021,21:00:00,2.8,-200,13,411,150,8.7,48.3,0.5458
1/20/2021,22:00:00,2.1,-200,7,264,132,8.1,49.9,0.5417
1/20/2021,23:00:00,1.7,-200,6.4,217,120,7.3,52.8,0.5419
1/21/2021,0:00:00,1.8,-200,5.8,211,119,8,52.2,0.5623
1/21/2021,1:00:00,1.6,-200,5.6,179,110,6.8,56.4,0.5609
1/21/2021,2:00:00,1.4,-200,4.5,135,94,6.7,57.4,0.5654
1/21/2021,3:00:00,1.3,-200,4.6,-200,-200,5.9,62.1,0.5806
1/21/2021,4:00:00,-200,-200,5.9,221,101,5.4,65.9,0.5947
1/21/2021,5:00:00,1.3,-200,6.6,284,117,5.5,66.5,0.6054
1/21/2021,6:00:00,1.6,-200,9.2,357,121,5.9,65.8,0.6178
1/21/2021,7:00:00,2.4,-200,12.2,469,138,6.4,63.9,0.6192
1/21/2021,8:00:00,4.5,-200,22.6,766,174,7.2,62.2,0.6351
1/21/2021,9:00:00,5.7,-200,29,875,179,7.9,60,0.6406
1/21/2021,10:00:00,4.3,-200,19.4,800,175,8.3,58.5,0.6403
1/21/2021,11:00:00,4.2,-200,20.5,815,183,9.3,54.5,0.6415
1/21/2021,12:00:00,4.5,-200,22.5,841,189,10.2,53.1,0.6608
1/21/2021,13:00:00,5,-200,24,827,198,11.1,51.4,0.679
1/21/2021,14:00:00,2.9,-200,13.9,402,142,12.8,46.9,0.6919
1/21/2021,15:00:00,3,-200,16.8,415,139,13.1,48,0.7181
1/21/2021,16:00:00,3.3,-200,20.2,435,99,13.5,51.5,0.793
1/21/2021,17:00:00,1.4,-200,16.4,570,135,13.4,51.2,0.7808
1/21/2021,18:00:00,2.3,-200,18,530,223,12.1,55.3,0.7777
1/21/2021,19:00:00,1.6,-200,20.3,617,194,12,56.5,0.7924
1/21/2021,20:00:00,4.9,-200,38.1,983,244,10.4,64.4,0.8123
1/21/2021,21:00:00,6.4,-200,35.7,1200,243,9.4,69.1,0.815
1/21/2021,22:00:00,3.5,-200,21.8,1028,230,8.9,71,0.8115
1/21/2021,23:00:00,1.7,-200,18.2,797,207,8.1,73.8,0.7968
1/22/2021,0:00:00,2.6,-200,20.1,977,223,7.3,76.8,0.7904
1/22/2021,1:00:00,1.6,-200,14.4,811,216,7.3,76.7,0.7862
1/22/2021,2:00:00,1.5,-200,15.1,757,198,7.1,77.3,0.7826
1/22/2021,3:00:00,0.9,-200,13.1,-200,-200,6.7,78.7,0.7779
1/22/2021,4:00:00,0.5,-200,11.5,388,126,7,77.8,0.7848
1/22/2021,5:00:00,0.9,-200,13.7,497,144,5.7,80.5,0.7416
1/22/2021,6:00:00,0.4,-200,11.6,582,183,5.2,81.4,0.7276
1/22/2021,7:00:00,0.5,-200,13.2,574,193,5.6,80.4,0.7349
1/22/2021,8:00:00,0.8,-200,15.6,588,196,6.3,78.8,0.7544
1/22/2021,9:00:00,1.4,-200,16.9,645,208,6.9,76.9,0.7682
1/22/2021,10:00:00,1.6,-200,18.5,643,217,9.2,67.7,0.79
1/22/2021,11:00:00,1.5,-200,16.6,628,246,11.6,59.8,0.8152
1/22/2021,12:00:00,1,-200,15,547,204,14,52,0.8288
1/22/2021,13:00:00,1,-200,15,461,192,15,50.2,0.8495
1/22/2021,14:00:00,1.3,-200,16.9,455,186,14.9,49.9,0.8394
1/22/2021,15:00:00,0.1,-200,7,244,133,15.8,33.8,0.6034
1/22/2021,16:00:00,-200,-200,5.9,202,126,15.4,29.3,0.5068
1/22/2021,17:00:00,-200,-200,7.1,256,138,14.4,25.7,0.4193
1/22/2021,18:00:00,0.1,-200,8.6,310,148,13.4,27.2,0.4157
1/22/2021,19:00:00,0.4,-200,12.2,391,167,12.2,28.7,0.4077
1/22/2021,20:00:00,0.7,-200,12.6,444,175,11.3,25.7,0.3422
1/22/2021,21:00:00,2.7,-200,21.1,794,224,9.7,31.9,0.3848
1/22/2021,22:00:00,2.1,-200,16.9,716,215,8.4,36.5,0.4035
1/22/2021,23:00:00,1.3,-200,15.1,565,196,8.2,36.8,0.4016
1/23/2021,0:00:00,0.8,-200,10.1,451,195,8,36,0.3872
1/23/2021,1:00:00,-200,-200,7.5,313,181,7,39.9,0.4006
1/23/2021,2:00:00,-200,-200,7.6,241,150,5.7,44.3,0.4093
1/23/2021,3:00:00,-200,-200,5.9,-200,-200,4.7,46.6,0.4025
1/23/2021,4:00:00,-200,-200,5.5,224,139,4.2,50.8,0.4234
1/23/2021,5:00:00,-200,-200,2.3,82,74,4.6,45.1,0.3861
1/23/2021,6:00:00,-200,-200,2,89,73,2.7,53.3,0.4006
1/23/2021,7:00:00,-200,-200,1.6,93,77,3.1,51,0.3947
1/23/2021,8:00:00,-200,-200,2.1,134,98,2.5,54.1,0.4017
1/23/2021,9:00:00,-200,-200,4.4,189,121,3.1,53.5,0.4123
1/23/2021,10:00:00,-200,-200,6.4,292,162,5,47.5,0.418
1/23/2021,11:00:00,-200,-200,7.3,326,178,5.8,43.4,0.4032
1/23/2021,12:00:00,-200,-200,8.7,397,206,7.1,42.8,0.4327
1/23/2021,13:00:00,-200,-200,9.2,371,191,7.9,41.6,0.4459
1/23/2021,14:00:00,-200,-200,7.9,305,175,8.1,41.2,0.448
1/23/2021,15:00:00,-200,-200,9,328,169,8.3,41.3,0.4533
1/23/2021,16:00:00,-200,-200,7,281,180,8.9,49.1,0.5629
1/23/2021,17:00:00,-200,-200,3.7,168,124,7.1,66,0.6678
1/23/2021,18:00:00,-200,-200,4.3,183,130,5.7,75.1,0.6942
1/23/2021,19:00:00,-200,-200,6.8,217,141,5.4,77.6,0.7031
1/23/2021,20:00:00,-200,-200,8.7,245,157,5.4,78.2,0.7074
1/23/2021,21:00:00,-200,-200,4.7,154,123,7.3,68.1,0.6979
1/23/2021,22:00:00,-200,-200,3.5,141,104,5.8,74.4,0.6924
1/23/2021,23:00:00,-200,-200,5.4,210,134,6.2,72.3,0.6887
1/24/2021,0:00:00,-200,-200,4.4,140,105,5.9,72.7,0.6791
1/24/2021,1:00:00,-200,-200,6,191,121,5,76.5,0.6728
1/24/2021,2:00:00,0.1,-200,7.6,248,136,4,80.4,0.663
1/24/2021,3:00:00,-200,-200,1.9,-200,-200,5.8,59,0.5493
1/24/2021,4:00:00,-200,-200,1,50,48,5.8,59.5,0.5519
1/24/2021,5:00:00,0.3,-200,0.6,43,40,6.6,51.3,0.5026
1/24/2021,6:00:00,0.5,-200,1.2,86,67,7,47.2,0.4745
1/24/2021,7:00:00,0.6,-200,2.9,152,104,6.6,47.9,0.4686
1/24/2021,8:00:00,1.8,-200,11.1,341,169,7.2,49.8,0.5061
1/24/2021,9:00:00,2,-200,9.7,355,203,6.9,52.8,0.5293
1/24/2021,10:00:00,1.4,-200,5.7,327,183,8.7,46.7,0.5249
1/24/2021,11:00:00,0.6,-200,5.4,240,151,10,40.6,0.4971
1/24/2021,12:00:00,0.5,-200,5.1,217,138,11.8,35.4,0.4877
1/24/2021,13:00:00,0.7,-200,5.8,191,127,10.7,37.2,0.4788
1/24/2021,14:00:00,0.7,-200,5.6,-200,-200,10.9,34.9,0.456
1/24/2021,15:00:00,1.1,-200,8,256,148,10.7,33.1,0.4256
1/24/2021,16:00:00,1.3,-200,7.1,287,172,10.6,34.2,0.4375
1/24/2021,17:00:00,1,-200,7.6,278,163,8.9,38.1,0.4341
1/24/2021,18:00:00,1.5,-200,10.4,302,180,7.8,39.7,0.4206
1/24/2021,19:00:00,1.5,-200,8.9,259,169,7.3,42.2,0.4341
1/24/2021,20:00:00,1.2,-200,7.3,221,152,6.9,42.5,0.4257
1/24/2021,21:00:00,0.3,-200,3.6,142,107,6.6,43.2,0.4247
1/24/2021,22:00:00,-200,-200,1.7,93,75,6.4,41.7,0.4034
1/24/2021,23:00:00,-200,-200,1.5,71,58,6.1,42.6,0.4041
1/25/2021,0:00:00,-200,-200,1,66,57,5.9,41.8,0.3928
1/25/2021,1:00:00,-200,-200,0.6,49,44,5.7,41.5,0.3836
1/25/2021,2:00:00,-200,-200,0.4,29,29,5.5,42.4,0.3867
1/25/2021,3:00:00,-200,-200,0.3,-200,-200,4.5,52,0.4436
1/25/2021,4:00:00,-200,-200,0.2,19,19,4.3,51.6,0.4323
1/25/2021,5:00:00,-200,-200,0.2,20,20,3.7,56.3,0.453
1/25/2021,6:00:00,-200,-200,0.1,39,35,3.3,58.1,0.4559
1/25/2021,7:00:00,-200,-200,0.4,77,60,3.9,47.3,0.3862
1/25/2021,8:00:00,0.2,-200,2.9,180,115,4.3,45.9,0.3843
1/25/2021,9:00:00,0.7,-200,5.4,243,157,4.2,50.1,0.4168
1/25/2021,10:00:00,0.5,-200,5.1,236,147,3.4,62.7,0.4943
1/25/2021,11:00:00,0.4,-200,3.8,297,188,5,51.4,0.4534
1/25/2021,12:00:00,0.3,-200,3.9,235,126,5.7,44.1,0.4063
1/25/2021,13:00:00,0.3,-200,3.6,186,114,5.2,44.5,0.3968
1/25/2021,14:00:00,0.4,-200,4.2,196,123,4.7,48.6,0.4194
1/25/2021,15:00:00,0.2,-200,3.6,167,107,4.5,51,0.4327
1/25/2021,16:00:00,0.4,-200,3.6,211,121,5.1,50.1,0.4432
1/25/2021,17:00:00,0.4,-200,3.9,194,118,5,50.4,0.443
1/25/2021,18:00:00,0.7,-200,4.9,206,134,4.3,56.4,0.4721
1/25/2021,19:00:00,1,-200,5.8,211,142,4.3,56.7,0.476
1/25/2021,20:00:00,1.1,-200,6.1,197,133,4.3,57,0.4771
1/25/2021,21:00:00,0.3,-200,2.8,139,106,3.5,60.3,0.4782
1/25/2021,22:00:00,0.1,-200,2.4,113,87,4.1,52.5,0.4351
1/25/2021,23:00:00,-200,-200,1.5,81,67,3.9,50.6,0.4127
1/26/2021,0:00:00,-200,-200,1.1,63,55,3.9,47.7,0.3901
1/26/2021,1:00:00,-200,-200,0.9,55,49,4,47.8,0.3939
1/26/2021,2:00:00,-200,-200,0.4,31,30,3.9,50.9,0.4144
1/26/2021,3:00:00,-200,-200,0.3,-200,-200,3,57.7,0.4423
1/26/2021,4:00:00,-200,-200,0.2,20,20,3.3,52.8,0.4137
1/26/2021,5:00:00,-200,-200,0.1,17,17,2.7,53.9,0.4062
1/26/2021,6:00:00,-200,-200,0.5,42,35,2.8,54.4,0.411
1/26/2021,7:00:00,-200,-200,0.9,90,71,3.6,49,0.3915
1/26/2021,8:00:00,0.3,-200,3.3,227,136,3.3,50.2,0.3934
1/26/2021,9:00:00,0.6,-200,4.4,250,163,3.5,47.5,0.3778
1/26/2021,10:00:00,0.3,-200,2.8,219,143,4.3,49.4,0.4136
1/26/2021,11:00:00,0.1,-200,3.2,211,134,4.5,48.4,0.4131
1/26/2021,12:00:00,0.1,-200,2.7,189,130,4.3,50,0.4199
1/26/2021,13:00:00,0.2,-200,3.5,180,122,4.3,49.7,0.4166
1/26/2021,14:00:00,0.5,-200,4.8,197,129,4.9,45.3,0.3955
1/26/2021,15:00:00,0.3,-200,3.4,198,132,5.6,42.4,0.3884
1/26/2021,16:00:00,0.3,-200,4.2,203,133,5.7,43.1,0.3984
1/26/2021,17:00:00,0.3,-200,4.2,188,126,4.8,49.7,0.4305
1/26/2021,18:00:00,1,-200,8.5,294,177,5.1,43,0.3821
1/26/2021,19:00:00,1.4,-200,9.2,302,185,5.3,44.4,0.397
1/26/2021,20:00:00,1.4,-200,7.6,261,169,4.9,47.9,0.418
1/26/2021,21:00:00,1.1,-200,6.2,232,151,4.7,50.8,0.4398
1/26/2021,22:00:00,0.4,-200,2.9,154,114,4.6,54.8,0.4704
1/26/2021,23:00:00,0.2,-200,2.5,120,90,4,56.8,0.4688
1/27/2021,0:00:00,0.2,-200,2.6,117,87,4.2,46.8,0.39
1/27/2021,1:00:00,0.2,-200,2.2,108,83,4.5,42,0.3571
1/27/2021,2:00:00,0.2,-200,2.5,97,74,4.1,42.1,0.3487
1/27/2021,3:00:00,-200,-200,0.8,-200,-200,4.5,39.7,0.3379
1/27/2021,4:00:00,-200,-200,0.3,28,28,4.4,42.2,0.3571
1/27/2021,5:00:00,0.4,-200,0.3,27,26,4.1,45.9,0.3804
1/27/2021,6:00:00,0.5,-200,0.7,81,61,4.3,42.5,0.3556
1/27/2021,7:00:00,0.7,-200,1.4,129,91,4.6,38.1,0.3267
1/27/2021,8:00:00,1.9,-200,6.6,336,184,4.6,39.4,0.3367
1/27/2021,9:00:00,2.4,-200,8.4,335,204,4.8,41.9,0.3634
1/27/2021,10:00:00,2,-200,5.5,318,185,5.9,40.2,0.376
1/27/2021,11:00:00,1.3,-200,3.5,201,125,7,38.4,0.3861
1/27/2021,12:00:00,1,-200,3,166,104,6.6,40.2,0.3944
1/27/2021,13:00:00,1.2,-200,4.1,192,115,6.6,41.2,0.4046
1/27/2021,14:00:00,1.5,-200,4.7,198,126,7.3,36.8,0.3779
1/27/2021,15:00:00,1.3,-200,4.5,198,125,7.3,35,0.3584
1/27/2021,16:00:00,1.5,-200,4.7,223,139,7,33.5,0.3367
1/27/2021,17:00:00,1.5,-200,5.1,224,142,6.5,32.4,0.3155
1/27/2021,18:00:00,2.1,-200,7.7,266,170,5.7,33.9,0.3131
1/27/2021,19:00:00,2.6,-200,10.3,326,195,5,36.1,0.3178
1/27/2021,20:00:00,3,-200,11.5,343,202,4.7,38.3,0.3306
1/27/2021,21:00:00,2,-200,6,243,168,4.5,39.9,0.339
1/27/2021,22:00:00,1.4,-200,3.6,177,128,4.3,41.1,0.3451
1/27/2021,23:00:00,1.3,-200,4.3,155,115,4,43.1,0.3551
1/28/2021,0:00:00,1.2,-200,3.4,143,111,3.7,46,0.3701
1/28/2021,1:00:00,1.1,-200,2.4,124,97,3.3,47.4,0.3716
1/28/2021,2:00:00,0.9,-200,2,94,77,3,49.1,0.3774
1/28/2021,3:00:00,0.8,-200,1.4,-200,-200,3.5,48,0.3822
1/28/2021,4:00:00,0.6,-200,1.2,56,51,3.6,48,0.3835
1/28/2021,5:00:00,0.5,-200,0.9,58,49,4,47.8,0.3919
1/28/2021,6:00:00,0.6,-200,1.6,105,79,4.1,48.1,0.3975
1/28/2021,7:00:00,0.7,-200,1.7,122,92,4.1,47.4,0.3926
1/28/2021,8:00:00,1.6,-200,6.2,274,167,4.2,48.7,0.4073
1/28/2021,9:00:00,2.2,-200,8.2,342,206,4.1,49.8,0.4117
1/28/2021,10:00:00,1.8,-200,6.4,296,184,4.3,48.4,0.4043
1/28/2021,11:00:00,1.5,-200,5.9,279,176,4.6,49.7,0.4271
1/28/2021,12:00:00,1.8,-200,5.7,325,191,4.5,49.6,0.421
1/28/2021,13:00:00,1.4,-200,5.3,222,147,4.4,48.4,0.4087
1/28/2021,14:00:00,2.1,-200,7.3,279,174,4.7,47.2,0.4075
1/28/2021,15:00:00,1.6,-200,5.1,248,167,4.2,49.5,0.4118
1/28/2021,16:00:00,1.3,-200,3.9,193,138,3.4,50.7,0.3991
1/28/2021,17:00:00,1.9,-200,-200,256,164,-200,-200,-200
1/28/2021,18:00:00,2.4,-200,-200,288,190,-200,-200,-200
1/28/2021,19:00:00,3,-200,-200,300,198,-200,-200,-200
1/28/2021,20:00:00,1.9,-200,-200,224,155,-200,-200,-200
1/28/2021,21:00:00,1.8,-200,-200,219,153,-200,-200,-200
1/28/2021,22:00:00,1.1,-200,-200,145,110,-200,-200,-200
1/28/2021,23:00:00,1.1,-200,-200,115,91,-200,-200,-200
1/29/2021,0:00:00,1.1,-200,-200,136,105,-200,-200,-200
1/29/2021,1:00:00,1,-200,-200,107,85,-200,-200,-200
1/29/2021,2:00:00,0.7,-200,0.8,70,60,1.9,49.7,0.3528
1/29/2021,3:00:00,0.6,-200,0.6,-200,-200,1.6,52.9,0.3692
1/29/2021,4:00:00,0.5,-200,0.5,37,34,1.4,53.8,0.3687
1/29/2021,5:00:00,0.5,-200,0.5,33,31,1,54.7,0.3657
1/29/2021,6:00:00,0.4,-200,0.6,43,37,1.4,52.3,0.3591
1/29/2021,7:00:00,0.5,-200,0.9,73,58,1.6,51,0.3561
1/29/2021,8:00:00,0.8,-200,2,125,92,1.4,53.1,0.3642
1/29/2021,9:00:00,1.1,-200,2.8,154,110,1.7,54.1,0.3785
1/29/2021,10:00:00,1.1,-200,2.8,140,101,2.5,51,0.3778
1/29/2021,11:00:00,1.1,-200,3,150,96,2.9,48.7,0.3706
1/29/2021,12:00:00,1.1,-200,2.4,139,102,3.6,45.8,0.3674
1/29/2021,13:00:00,1.1,-200,2.5,135,96,3.1,48.1,0.3722
1/29/2021,14:00:00,1.2,-200,3,152,102,3.4,46.6,0.3668
1/29/2021,15:00:00,1,-200,2.2,121,88,3.7,45.8,0.3697
1/29/2021,16:00:00,1.2,-200,2.6,122,87,4.4,43.7,0.3688
1/29/2021,17:00:00,1.3,-200,3.4,167,115,4,44.9,0.3689
1/29/2021,18:00:00,1.4,-200,3,165,118,3.3,46.8,0.3671
1/29/2021,19:00:00,1.3,-200,3.1,190,134,3.1,48.1,0.3707
1/29/2021,20:00:00,1.4,-200,3.4,176,125,2.8,49,0.37
1/29/2021,21:00:00,1.5,-200,2.9,196,140,3.1,47.4,0.3661
